61857	1
61835	1
61767	1
61743	1
61680	1
61673	1
61672	1
61605	1
6155	1
61489	1
61458	1
61421	1
61412	1
6141	1
61399	1
61366	1
6134	1
61331	1
61312	1
6128	1
61246	1
6124	1
61179	1
61172	1
61127	1
61089	1
61082	1
61051	1
610	1
60936	1
60935	1
60911	1
60829	1
6080	1
60777	1
60755	1
60731	1
60716	1
60711	1
60706	1
60588	1
60579	1
60570	1
60555	1
60528	1
60527	1
60516	1
60501	1
60482	1
60454	1
6043	1
60382	1
60349	1
60283	1
60280	1
60258	1
60194	1
60192	1
60182	1
60159	1
60110	1
60096	1
60066	1
6001	1
59973	1
59890	1
59855	1
59777	1
59775	1
59717	1
59712	1
59697	1
59613	1
59600	1
59597	1
59562	1
59546	1
59472	1
59470	1
59433	1
59428	1
5941	1
59393	1
59330	1
59324	1
59321	1
59246	1
59238	1
59139	1
59113	1
59059	1
5900	1
58959	1
58890	1
58852	1
58843	1
5884	1
58803	1
58801	1
58782	1
58732	1
58689	1
58686	1
58685	1
58667	1
58639	1
58636	1
58585	1
58580	1
58550	1
5852	1
58356	1
58327	1
58322	1
58299	1
58244	1
58156	1
58121	1
58043	1
57941	1
5794	1
57856	1
57849	1
57836	1
5783	1
57764	1
57732	1
57721	1
57708	1
5770	1
57663	1
57661	1
57643	1
57599	1
57597	1
57592	1
57591	1
57584	1
57572	1
57571	1
57564	1
57540	1
57526	1
5745	1
5739	1
57319	1
5729	1
57280	1
57249	1
57229	1
5722	1
57212	1
57207	1
57145	1
57137	1
57125	1
57117	1
5710	1
57059	1
57051	1
57047	1
57026	1
56906	1
56861	1
56811	1
56727	1
56706	1
56696	1
56692	1
56683	1
56632	1
56617	1
56575	1
56538	1
56466	1
56464	1
56454	1
56435	1
56417	1
5641	1
56404	1
5640	1
5637	1
56288	1
56171	1
5612	1
56052	1
56045	1
55979	1
55978	1
55974	1
55966	1
55959	1
55933	1
55917	1
55869	1
55856	1
5576	1
55760	1
55694	1
55692	1
55688	1
55673	1
55652	1
55645	1
55609	1
55602	1
55596	1
55547	1
5554	1
55535	1
5552	1
55511	1
55499	1
5549	1
5548	1
55454	1
55412	1
5541	1
55402	1
55359	1
55233	1
55206	1
5520	1
55182	1
55178	1
55051	1
55050	1
55036	1
55020	1
54982	1
54927	1
54874	1
54830	1
54753	1
54748	1
54736	1
5473	1
54659	1
54599	1
54598	1
54590	1
54579	1
54483	1
5448	1
54446	1
54444	1
54433	1
54385	1
543	1
5429	1
542	1
54157	1
54153	1
54120	1
54111	1
54103	1
54085	1
5408	1
54030	1
54025	1
54021	1
54013	1
54009	1
53967	1
53953	1
53918	1
53890	1
53864	1
53854	1
5384	1
53830	1
5379	1
537	1
53702	1
5365	1
53627	1
53609	1
53581	1
53551	1
53483	1
53434	1
53414	1
53392	1
53383	1
53352	1
53337	1
53252	1
53235	1
53205	1
53187	1
53164	1
53120	1
53056	1
52988	1
52971	1
52957	1
52913	1
52900	1
52895	1
52884	1
52865	1
52855	1
52822	1
52801	1
5280	1
52791	1
52773	1
5276	1
52759	1
52746	1
52717	1
52689	1
52653	1
52622	1
5258	1
52579	1
52554	1
52528	1
52481	1
52451	1
52417	1
52399	1
52389	1
5237	1
52369	1
52360	1
52341	1
52316	1
5230	1
52298	1
52282	1
52242	1
52168	1
52162	1
52161	1
52142	1
52134	1
52112	1
52111	1
5210	1
52097	1
52072	1
52061	1
52050	1
519	1
51900	1
51882	1
51878	1
51852	1
51815	1
51811	1
51791	1
51784	1
51711	1
51687	1
51601	1
51498	1
51486	1
51456	1
51444	1
51361	1
51346	1
5132	1
51211	1
51208	1
51152	1
5115	1
51143	1
51125	1
51029	1
51004	1
50993	1
50960	1
50910	1
5090	1
50889	1
50876	1
5087	1
50847	1
50831	1
50777	1
50735	1
50677	1
50643	1
50614	1
50568	1
50565	1
50550	1
50543	1
50525	1
50503	1
50458	1
50426	1
50352	1
50293	1
50188	1
50176	1
50165	1
50133	1
50124	1
50109	1
50039	1
50008	1
49946	1
49851	1
4985	1
49801	1
49776	1
49745	1
49739	1
49712	1
49700	1
4968	1
49642	1
49534	1
49520	1
49509	1
49499	1
49408	1
4938	1
49338	1
4925	1
49238	1
49169	1
49159	1
49104	1
49078	1
49062	1
49021	1
49018	1
49003	1
48983	1
48969	1
48902	1
48900	1
48898	1
48896	1
48874	1
48843	1
48771	1
48758	1
48755	1
48706	1
48637	1
48561	1
48556	1
48512	1
48498	1
48496	1
48378	1
48339	1
48278	1
48268	1
48265	1
48259	1
48184	1
48132	1
48104	1
48031	1
47992	1
47986	1
47907	1
47894	1
47882	1
47855	1
47812	1
47771	1
47769	1
47750	1
47726	1
47725	1
47684	1
47677	1
47654	1
47597	1
47531	1
47473	1
47425	1
47390	1
47371	1
4737	1
47345	1
47301	1
47276	1
47213	1
47210	1
47111	1
47063	1
47014	1
47010	1
46932	1
46923	1
46881	1
46850	1
46841	1
46833	1
46805	1
46789	1
46785	1
46740	1
46717	1
46707	1
46703	1
46680	1
46638	1
46601	1
46557	1
46473	1
46438	1
46418	1
46413	1
46390	1
46385	1
46301	1
46226	1
46162	1
46137	1
46086	1
4598	1
45976	1
45940	1
45929	1
45918	1
45882	1
45880	1
45849	1
45828	1
45789	1
45714	1
45698	1
45695	1
45653	1
45636	1
45626	1
45625	1
45590	1
45587	1
4556	1
45545	1
45536	1
4547	1
45369	1
4533	1
45314	1
45281	1
45203	1
45198	1
45188	1
45169	1
45154	1
45135	1
45119	1
45057	1
45041	1
45010	1
44997	1
44992	1
44955	1
44947	1
44932	1
4493	1
44922	1
44907	1
44901	1
44891	1
44885	1
44872	1
44847	1
44788	1
44781	1
44770	1
44760	1
4472	1
44717	1
44699	1
44660	1
44633	1
44554	1
44518	1
44462	1
4445	1
44450	1
4439	1
44384	1
44332	1
44301	1
44241	1
44238	1
442	1
44165	1
44131	1
44112	1
44108	1
44086	1
44059	1
44011	1
43983	1
4398	1
4397	1
4395	1
43920	1
43912	1
43858	1
43844	1
43792	1
43791	1
43786	1
43682	1
4368	1
43643	1
43602	1
43586	1
43538	1
43523	1
43522	1
43394	1
43378	1
4335	1
43281	1
43236	1
43188	1
43154	1
43137	1
43109	1
43098	1
43092	1
43079	1
43076	1
43018	1
42999	1
42997	1
42974	1
42947	1
42942	1
42920	1
42917	1
42912	1
42895	1
42881	1
42855	1
4285	1
42837	1
42799	1
42790	1
42785	1
42771	1
4269	1
42535	1
42523	1
42515	1
42468	1
42377	1
4236	1
42296	1
42290	1
4228	1
42177	1
4217	1
42152	1
42150	1
42110	1
4207	1
42027	1
42005	1
41997	1
41995	1
41984	1
41932	1
41918	1
4185	1
41795	1
41770	1
41717	1
41711	1
41705	1
41696	1
4169	1
41615	1
4143	1
41418	1
41416	1
4131	1
41289	1
41280	1
41271	1
41244	1
41224	1
41217	1
41205	1
41182	1
41166	1
41071	1
4105	1
41042	1
4104	1
41017	1
40988	1
40978	1
40952	1
40890	1
40845	1
40707	1
40655	1
40615	1
40529	1
405	1
40504	1
40489	1
40474	1
40462	1
40442	1
40441	1
40394	1
40379	1
40314	1
40265	1
40247	1
40229	1
40210	1
40202	1
40178	1
40175	1
40167	1
40160	1
40150	1
40115	1
40052	1
40036	1
39947	1
39931	1
39927	1
399	1
39878	1
39871	1
39785	1
39730	1
39724	1
3971	1
39625	1
39601	1
39563	1
39543	1
39464	1
3941	1
39391	1
39384	1
39383	1
39362	1
3932	1
3929	1
39249	1
39184	1
39168	1
3915	1
39128	1
3911	1
39050	1
38979	1
38973	1
38965	1
38939	1
38935	1
38878	1
38862	1
38856	1
38800	1
38796	1
38774	1
38759	1
38756	1
38645	1
38628	1
38619	1
38596	1
38594	1
38587	1
38573	1
38540	1
38503	1
38491	1
38439	1
3840	1
38347	1
38320	1
38319	1
38311	1
38262	1
38258	1
38252	1
38235	1
38216	1
3819	1
38165	1
38150	1
38130	1
38119	1
38105	1
38058	1
38035	1
38022	1
37985	1
37977	1
37962	1
37949	1
37912	1
37898	1
37895	1
37738	1
37728	1
37677	1
37644	1
37620	1
37470	1
37461	1
37382	1
37371	1
37324	1
37273	1
37245	1
37235	1
37231	1
37	1
36980	1
36972	1
36898	1
36864	1
36848	1
36813	1
36732	1
36702	1
36681	1
36630	1
36601	1
36553	1
36542	1
36516	1
36509	1
36500	1
36462	1
36444	1
36406	1
3639	1
36217	1
36209	1
3618	1
36164	1
3616	1
36	1
36041	1
36032	1
35926	1
35913	1
35899	1
35896	1
35866	1
3585	1
35837	1
3576	1
35730	1
35719	1
35648	1
35594	1
35571	1
35489	1
35412	1
35403	1
35401	1
35389	1
3538	1
35354	1
35340	1
35296	1
3524	1
35184	1
35153	1
35125	1
35107	1
35104	1
35067	1
3502	1
34990	1
3497	1
34962	1
34908	1
34859	1
34856	1
3475	1
34714	1
34702	1
34635	1
34607	1
34605	1
34554	1
34534	1
34514	1
34512	1
34480	1
34444	1
34440	1
34409	1
34355	1
34324	1
34318	1
34295	1
34291	1
34276	1
34220	1
34201	1
34164	1
34115	1
3407	1
34036	1
34014	1
33987	1
33962	1
3395	1
33877	1
33843	1
33825	1
33819	1
33813	1
33734	1
33730	1
33680	1
33589	1
33583	1
33581	1
33565	1
33535	1
33514	1
33502	1
33489	1
33461	1
33451	1
33440	1
33402	1
33388	1
33374	1
3336	1
3333	1
3328	1
33165	1
33116	1
33115	1
33065	1
3305	1
33010	1
3299	1
32971	1
32965	1
32905	1
32896	1
32842	1
32837	1
32746	1
32684	1
32590	1
32586	1
32530	1
32509	1
32503	1
3250	1
32498	1
32487	1
32438	1
32383	1
32331	1
32281	1
32249	1
32151	1
32149	1
32113	1
32104	1
32089	1
32040	1
32031	1
32019	1
31979	1
3195	1
31940	1
31808	1
31788	1
31726	1
31724	1
31722	1
31709	1
31708	1
3169	1
31656	1
3163	1
31604	1
31591	1
31495	1
31493	1
31479	1
31472	1
31427	1
31410	1
31394	1
31390	1
31380	1
31369	1
31352	1
31315	1
31286	1
31217	1
31210	1
31184	1
31163	1
31142	1
31040	1
3	1
30942	1
30886	1
30878	1
30868	1
3086	1
30813	1
30790	1
3076	1
30732	1
30723	1
30639	1
30622	1
30611	1
30609	1
3057	1
30568	1
30465	1
30463	1
3046	1
30423	1
30395	1
30342	1
30298	1
30245	1
30238	1
3019	1
30092	1
30027	1
30026	1
29996	1
29989	1
29923	1
29818	1
29816	1
29809	1
29724	1
29674	1
29541	1
29524	1
29423	1
29419	1
29358	1
29344	1
29339	1
29194	1
29155	1
2915	1
29150	1
29083	1
29050	1
29034	1
29004	1
28995	1
2894	1
28922	1
28921	1
28850	1
28785	1
28780	1
28769	1
2873	1
28700	1
28678	1
28640	1
28627	1
28620	1
28614	1
286	1
28580	1
28553	1
28539	1
28530	1
28515	1
285	1
28476	1
2846	1
28455	1
28445	1
28428	1
28402	1
28309	1
28294	1
28275	1
28227	1
28070	1
28057	1
27946	1
279	1
27904	1
27900	1
27889	1
27820	1
27757	1
27709	1
27665	1
27611	1
27578	1
27520	1
27516	1
27505	1
27473	1
27429	1
27380	1
27371	1
27364	1
27294	1
27282	1
27248	1
27244	1
27206	1
27195	1
27127	1
2704	1
27012	1
2697	1
26947	1
26939	1
26918	1
26878	1
26866	1
2686	1
26846	1
26827	1
26815	1
26735	1
2669	1
26666	1
26652	1
26574	1
26527	1
26501	1
26422	1
26410	1
26397	1
26395	1
26306	1
26272	1
26262	1
26247	1
26199	1
26168	1
26146	1
26123	1
26080	1
26078	1
26031	1
25980	1
25974	1
25968	1
2593	1
25918	1
2589	1
25822	1
258	1
25782	1
25769	1
25745	1
2571	1
25697	1
25689	1
25676	1
25666	1
25645	1
25535	1
25453	1
25447	1
25427	1
2535	1
25275	1
25249	1
25248	1
25198	1
25192	1
25177	1
25167	1
25159	1
25132	1
25070	1
25007	1
24944	1
24893	1
24875	1
24868	1
2481	1
24785	1
24782	1
24771	1
24732	1
24660	1
24656	1
2464	1
2459	1
24541	1
24536	1
24452	1
24381	1
24338	1
24253	1
24218	1
24209	1
24162	1
24126	1
24032	1
24027	1
24017	1
23994	1
23915	1
23838	1
23811	1
23765	1
23734	1
23668	1
23651	1
23634	1
23512	1
23467	1
23450	1
23390	1
23317	1
23314	1
23292	1
23271	1
23262	1
23188	1
23161	1
23090	1
23083	1
23051	1
23028	1
23003	1
23002	1
22933	1
22884	1
22860	1
22829	1
22814	1
22785	1
22746	1
22658	1
22639	1
22631	1
22590	1
22536	1
22502	1
22434	1
22378	1
22313	1
22308	1
22305	1
22272	1
22261	1
22240	1
22232	1
22226	1
22225	1
22220	1
2221	1
22184	1
22177	1
22169	1
22152	1
22142	1
22127	1
22121	1
22063	1
22040	1
22034	1
22029	1
22013	1
21875	1
21743	1
21706	1
2170	1
21610	1
21605	1
21598	1
21595	1
21594	1
21576	1
21460	1
21404	1
21328	1
2131	1
21299	1
21273	1
2126	1
21241	1
21172	1
21121	1
21	1
21074	1
21052	1
21008	1
2098	1
20963	1
20960	1
20948	1
20925	1
20921	1
20723	1
20654	1
20646	1
20621	1
20608	1
20604	1
20583	1
20552	1
20499	1
20483	1
20480	1
20455	1
20450	1
20367	1
20360	1
20323	1
20235	1
20186	1
2016	1
20101	1
2010	1
20089	1
20083	1
20060	1
20059	1
20058	1
20028	1
20025	1
19958	1
19950	1
19932	1
19926	1
1990	1
19889	1
19887	1
19886	1
1986	1
19853	1
19833	1
19811	1
1974	1
19577	1
19549	1
19529	1
19507	1
19427	1
19418	1
19394	1
19388	1
1937	1
19364	1
1935	1
19328	1
19307	1
19287	1
1922	1
19191	1
19169	1
19167	1
1915	1
19094	1
19050	1
19033	1
19020	1
19013	1
19012	1
19004	1
18977	1
18971	1
18943	1
18915	1
1882	1
18814	1
18809	1
18765	1
18742	1
18695	1
18625	1
18578	1
18573	1
1857	1
18550	1
18467	1
18447	1
18435	1
18432	1
1843	1
1839	1
18371	1
18368	1
18345	1
18340	1
18302	1
18223	1
18222	1
18192	1
18159	1
18150	1
18132	1
18125	1
18099	1
18069	1
18040	1
18015	1
17984	1
17970	1
17968	1
17942	1
1793	1
17917	1
17911	1
17885	1
17867	1
17857	1
17844	1
17828	1
17820	1
17815	1
17804	1
1778	1
17769	1
1775	1
1773	1
17708	1
1770	1
17676	1
17671	1
17625	1
17614	1
17598	1
1742	1
17417	1
17383	1
17360	1
17354	1
17299	1
17277	1
17238	1
17229	1
17190	1
17094	1
1707	1
17065	1
17064	1
17050	1
16949	1
169	1
16878	1
16877	1
16850	1
16817	1
16810	1
16766	1
16755	1
16742	1
16741	1
16543	1
16487	1
16465	1
16444	1
16442	1
16435	1
16427	1
16401	1
16385	1
16384	1
16365	1
1636	1
16313	1
16285	1
16279	1
16276	1
1625	1
16202	1
16091	1
16049	1
1598	1
15965	1
15958	1
15935	1
15911	1
15893	1
15856	1
1579	1
15738	1
15711	1
1570	1
15682	1
15670	1
15658	1
15608	1
15556	1
1553	1
15508	1
15476	1
15418	1
15403	1
1537	1
15316	1
15267	1
15263	1
15168	1
15157	1
15111	1
15083	1
15042	1
15021	1
15009	1
15001	1
14988	1
14967	1
14905	1
14902	1
1489	1
14887	1
14856	1
14847	1
14753	1
14707	1
14690	1
14684	1
14622	1
14613	1
1451	1
14497	1
14489	1
14451	1
14435	1
14419	1
14410	1
14351	1
14317	1
14307	1
14298	1
14288	1
14284	1
14262	1
14187	1
14178	1
14110	1
14026	1
14025	1
14006	1
13962	1
13911	1
13902	1
13897	1
13889	1
13822	1
13810	1
13786	1
13753	1
13741	1
13734	1
13729	1
13716	1
13677	1
13562	1
13533	1
1353	1
13514	1
13494	1
13433	1
13400	1
13379	1
13325	1
1327	1
13254	1
13231	1
13222	1
12966	1
12964	1
12928	1
12922	1
12854	1
12809	1
12807	1
1274	1
12703	1
12702	1
12595	1
125	1
12489	1
12462	1
12444	1
12443	1
12324	1
12299	1
12288	1
12196	1
12133	1
12129	1
12092	1
12085	1
12039	1
12020	1
11880	1
11874	1
11842	1
11722	1
11691	1
11671	1
11656	1
11632	1
11617	1
11571	1
11517	1
11500	1
11475	1
11473	1
11420	1
11414	1
11343	1
11326	1
11304	1
11299	1
11291	1
11285	1
11273	1
11246	1
11225	1
11223	1
11212	1
11176	1
11155	1
1108	1
11009	1
10990	1
109	1
10895	1
108	1
10808	1
10721	1
10709	1
10588	1
10585	1
10537	1
10519	1
10518	1
10503	1
10499	1
10385	1
10365	1
10336	1
1025	1
10208	1
10191	1
10176	1
1016	1
10049	1
10002	1
